Entity,Code,Year,natural_ha_share
Sweden,SWE,1940,66.31894204
Sweden,SWE,1950,62.00254412
Sweden,SWE,1960,60.61787583
Sweden,SWE,1970,63.0598222
Sweden,SWE,1980,62.87934354
Sweden,SWE,1990,64.56593678
Sweden,SWE,2000,66.16102076
Sweden,SWE,2010,65.92173654
Switzerland,CHE,1780,59.91038115
Switzerland,CHE,1790,60.04103647
Switzerland,CHE,1800,60.16755439
Switzerland,CHE,1810,60.23779294
Switzerland,CHE,1820,58.22015586
Switzerland,CHE,1830,56.84636336
Switzerland,CHE,1840,55.56609409
Switzerland,CHE,1850,54.3190929
Switzerland,CHE,1860,53.86818164
Switzerland,CHE,1870,53.05828124
Switzerland,CHE,1880,52.30790947
Switzerland,CHE,1890,52.289905
Switzerland,CHE,1900,49.4830506
Switzerland,CHE,1910,46.81511837
Switzerland,CHE,1920,46.8659407
Switzerland,CHE,1930,46.86583513
Switzerland,CHE,1940,46.50986826
Switzerland,CHE,1950,44.00606705
Switzerland,CHE,1960,39.77015284
Switzerland,CHE,1970,39.26907743
Switzerland,CHE,1980,42.9992615
Switzerland,CHE,1990,45.092556
Switzerland,CHE,2000,56.73043367
Switzerland,CHE,2010,56.68902789
Syria,SYR,1780,57.19938041
Syria,SYR,1790,57.28451232
Syria,SYR,1800,57.36617483
Syria,SYR,1810,57.44559447
Syria,SYR,1820,57.51995554
Syria,SYR,1830,56.8306198
Syria,SYR,1840,56.28184001
Syria,SYR,1850,55.70713333
Syria,SYR,1860,55.11865601
Syria,SYR,1870,54.52908861
Syria,SYR,1880,51.72207281
Syria,SYR,1890,48.99826064
Syria,SYR,1900,49.76107971
Syria,SYR,1910,50.52005141
Syria,SYR,1920,51.2086882
Syria,SYR,1930,51.85580962
Syria,SYR,1940,37.07059216
Syria,SYR,1950,28.69693752
Syria,SYR,1960,15.71906526
Syria,SYR,1970,22.67179418
Syria,SYR,1980,19.32108476
Syria,SYR,1990,22.19151059
Syria,SYR,2000,19.38038009
Syria,SYR,2010,17.62558673
Taiwan,TWN,1780,80.36762276
Taiwan,TWN,1790,80.23059922
Taiwan,TWN,1800,80.08584655
Taiwan,TWN,1810,79.92190404
Taiwan,TWN,1820,79.75481967
Taiwan,TWN,1830,79.64932106
Taiwan,TWN,1840,79.52379556
Taiwan,TWN,1850,79.38750746
Taiwan,TWN,1860,79.13724635
Taiwan,TWN,1870,79.00328971
Taiwan,TWN,1880,78.85620944
Taiwan,TWN,1890,78.70763059
Taiwan,TWN,1900,78.10717322
Taiwan,TWN,1910,77.42046256
Taiwan,TWN,1920,76.64062412
Taiwan,TWN,1930,75.03653132
Taiwan,TWN,1940,72.9817881
Taiwan,TWN,1950,67.73430219
Taiwan,TWN,1960,61.76648577
Taiwan,TWN,1970,58.5537986
Taiwan,TWN,1980,56.62192207
Taiwan,TWN,1990,53.75659739
Taiwan,TWN,2000,54.46343672
Taiwan,TWN,2010,53.91333061
Tajikistan,TJK,1780,36.95654016
Tajikistan,TJK,1790,36.5932463
Tajikistan,TJK,1800,36.17476865
Tajikistan,TJK,1810,35.72838457
Tajikistan,TJK,1820,35.27228522
Tajikistan,TJK,1830,34.76400769
Tajikistan,TJK,1840,34.20721664
Tajikistan,TJK,1850,33.5865694
Tajikistan,TJK,1860,32.95443238
Tajikistan,TJK,1870,32.24452107
Tajikistan,TJK,1880,31.48766199
Tajikistan,TJK,1890,30.6627563
Tajikistan,TJK,1900,29.85136397
Tajikistan,TJK,1910,28.98703394
Tajikistan,TJK,1920,28.05270638
Tajikistan,TJK,1930,27.20015206
Tajikistan,TJK,1940,26.13744158
Tajikistan,TJK,1950,25.19191006
Tajikistan,TJK,1960,19.84373837
Tajikistan,TJK,1970,20.99126966
Tajikistan,TJK,1980,21.07615747
Tajikistan,TJK,1990,36.27470849
Tajikistan,TJK,2000,34.82158997
Tajikistan,TJK,2010,36.07749144
Tanzania,TZA,1780,89.17582634
Tanzania,TZA,1790,89.26087786
Tanzania,TZA,1800,89.34357341
Tanzania,TZA,1810,89.42413497
Tanzania,TZA,1820,89.39289928
Tanzania,TZA,1830,89.36027915
Tanzania,TZA,1840,89.32311403
Tanzania,TZA,1850,89.2843133
Tanzania,TZA,1860,89.24288442
Tanzania,TZA,1870,88.9876936
Tanzania,TZA,1880,88.72097827
Tanzania,TZA,1890,88.44236503
Tanzania,TZA,1900,88.53317597
Tanzania,TZA,1910,88.24080782
Tanzania,TZA,1920,86.80694168
Tanzania,TZA,1930,85.12064862
Tanzania,TZA,1940,83.14390745
Tanzania,TZA,1950,81.81970665
Tanzania,TZA,1960,78.80513065
Tanzania,TZA,1970,76.75668728
Tanzania,TZA,1980,74.52053862
Tanzania,TZA,1990,73.85847354
Tanzania,TZA,2000,74.28242319
Tanzania,TZA,2010,73.20905733
Thailand,THA,1780,96.39433515
Thailand,THA,1790,96.33135077
Thailand,THA,1800,96.26510319
Thailand,THA,1810,96.12517098
Thailand,THA,1820,95.9783918
Thailand,THA,1830,95.8231103
Thailand,THA,1840,95.65667371
Thailand,THA,1850,94.84227135
Thailand,THA,1860,94.56091384
Thailand,THA,1870,94.25212861
Thailand,THA,1880,93.90959264
Thailand,THA,1890,92.97403957
Thailand,THA,1900,92.03174426
Thailand,THA,1910,91.12975213
Thailand,THA,1920,90.1848588
Thailand,THA,1930,87.48376278
Thailand,THA,1940,84.76058991
Thailand,THA,1950,82.05665159
Thailand,THA,1960,76.11844384
Thailand,THA,1970,71.85532912
Thailand,THA,1980,64.30242279
Thailand,THA,1990,61.12617981
Thailand,THA,2000,61.9002504
Thailand,THA,2010,62.76787794
Togo,TGO,1780,81.88425841
Togo,TGO,1790,81.90957357
Togo,TGO,1800,81.93427286
Togo,TGO,1810,81.95288598
Togo,TGO,1820,81.87301344
Togo,TGO,1830,81.78651149
Togo,TGO,1840,81.69500799
Togo,TGO,1850,81.59298557
Togo,TGO,1860,81.49205829
Togo,TGO,1870,81.1684779
Togo,TGO,1880,80.83762964
Togo,TGO,1890,80.49412514
Togo,TGO,1900,80.15114038
Togo,TGO,1910,79.75720393
Togo,TGO,1920,76.05451282
Togo,TGO,1930,71.73491843
Togo,TGO,1940,66.69756775
Togo,TGO,1950,63.73750456
Togo,TGO,1960,56.54840292
Togo,TGO,1970,55.80380687
Togo,TGO,1980,55.7568658
Togo,TGO,1990,53.00401528
Togo,TGO,2000,51.50596027
Togo,TGO,2010,48.46395576
Trinidad and Tobago,TTO,1780,72.98808064
Trinidad and Tobago,TTO,1790,72.93456256
Trinidad and Tobago,TTO,1800,72.86221903
Trinidad and Tobago,TTO,1810,72.70959837
Trinidad and Tobago,TTO,1820,72.5100485
Trinidad and Tobago,TTO,1830,72.47105289
Trinidad and Tobago,TTO,1840,72.38943102
Trinidad and Tobago,TTO,1850,72.28831135
Trinidad and Tobago,TTO,1860,72.0563547
Trinidad and Tobago,TTO,1870,71.82143983
Trinidad and Tobago,TTO,1880,71.29836075
Trinidad and Tobago,TTO,1890,70.81360492
Trinidad and Tobago,TTO,1900,70.20527335
Trinidad and Tobago,TTO,1910,69.45682651
Trinidad and Tobago,TTO,1920,68.73446633
Trinidad and Tobago,TTO,1930,68.46311046
Trinidad and Tobago,TTO,1940,67.60372717
Trinidad and Tobago,TTO,1950,65.70719441
Trinidad and Tobago,TTO,1960,63.35468285
Trinidad and Tobago,TTO,1970,62.56360887
Trinidad and Tobago,TTO,1980,61.10716627
Trinidad and Tobago,TTO,1990,60.90690764
Trinidad and Tobago,TTO,2000,60.70629877
Trinidad and Tobago,TTO,2010,60.66391464
Tunisia,TUN,1780,33.82985172
Tunisia,TUN,1790,33.75316125
Tunisia,TUN,1800,33.67831326
Tunisia,TUN,1810,33.60312739
Tunisia,TUN,1820,33.19464931
Tunisia,TUN,1830,32.75701676
Tunisia,TUN,1840,32.28275995
Tunisia,TUN,1850,31.77567623
Tunisia,TUN,1860,31.25073602
Tunisia,TUN,1870,29.7525424
Tunisia,TUN,1880,28.0810868
Tunisia,TUN,1890,26.11278915
Tunisia,TUN,1900,23.93560946
Tunisia,TUN,1910,21.51696423
Tunisia,TUN,1920,19.35370856
Tunisia,TUN,1930,16.93373721
Tunisia,TUN,1940,17.77952639
Tunisia,TUN,1950,15.36894585
Tunisia,TUN,1960,12.29470314
Tunisia,TUN,1970,11.31619676
Tunisia,TUN,1980,12.29842041
Tunisia,TUN,1990,13.97318013
Tunisia,TUN,2000,13.27887543
Tunisia,TUN,2010,14.72840656
Turkey,TUR,1780,78.14584041
Turkey,TUR,1790,78.13443344
Turkey,TUR,1800,78.11748609
Turkey,TUR,1810,78.09332687
Turkey,TUR,1820,78.05747416
Turkey,TUR,1830,77.57431617
Turkey,TUR,1840,77.13177418
Turkey,TUR,1850,76.66699774
Turkey,TUR,1860,76.18594358
Turkey,TUR,1870,75.6806825
Turkey,TUR,1880,75.38711297
Turkey,TUR,1890,75.12836565
Turkey,TUR,1900,74.92461485
Turkey,TUR,1910,74.67749888
Turkey,TUR,1920,72.82290522
Turkey,TUR,1930,70.53417604
Turkey,TUR,1940,65.71327611
Turkey,TUR,1950,62.00831077
Turkey,TUR,1960,51.78052618
Turkey,TUR,1970,49.75345622
Turkey,TUR,1980,49.21693688
Turkey,TUR,1990,47.58199016
Turkey,TUR,2000,45.21717219
Turkey,TUR,2010,46.48775751
Turkmenistan,TKM,1780,59.40301506
Turkmenistan,TKM,1790,58.59544428
Turkmenistan,TKM,1800,57.72405176
Turkmenistan,TKM,1810,56.80110363
Turkmenistan,TKM,1820,55.81857081
Turkmenistan,TKM,1830,54.76081277
Turkmenistan,TKM,1840,53.62429413
Turkmenistan,TKM,1850,52.39245911
Turkmenistan,TKM,1860,51.05516155
Turkmenistan,TKM,1870,49.62678
Turkmenistan,TKM,1880,48.05419127
Turkmenistan,TKM,1890,46.3523413
Turkmenistan,TKM,1900,44.53927433
Turkmenistan,TKM,1910,42.57725048
Turkmenistan,TKM,1920,40.56064004
Turkmenistan,TKM,1930,38.33672938
Turkmenistan,TKM,1940,35.97433163
Turkmenistan,TKM,1950,33.45128378
Turkmenistan,TKM,1960,21.47917884
Turkmenistan,TKM,1970,20.91638762
Turkmenistan,TKM,1980,20.73881638
Turkmenistan,TKM,1990,19.9505622
Turkmenistan,TKM,2000,15.36096442
Turkmenistan,TKM,2010,15.60259577
Uganda,UGA,1780,76.467156
Uganda,UGA,1790,76.55373792
Uganda,UGA,1800,76.63551873
Uganda,UGA,1810,76.71444386
Uganda,UGA,1820,76.70436459
Uganda,UGA,1830,76.68645361
Uganda,UGA,1840,76.66308965
Uganda,UGA,1850,76.63205736
Uganda,UGA,1860,76.59364098
Uganda,UGA,1870,76.39003141
Uganda,UGA,1880,76.17572318
Uganda,UGA,1890,75.94877647
Uganda,UGA,1900,75.70818759
Uganda,UGA,1910,75.42734231
Uganda,UGA,1920,73.24259204
Uganda,UGA,1930,70.91738924
Uganda,UGA,1940,67.87128401
Uganda,UGA,1950,65.11142995
Uganda,UGA,1960,59.48069285
Uganda,UGA,1970,56.95635435
Uganda,UGA,1980,55.02036407
Uganda,UGA,1990,51.63457033
Uganda,UGA,2000,50.26348383
Uganda,UGA,2010,47.80971885
Ukraine,UKR,1780,78.2715329
Ukraine,UKR,1790,77.60125829
Ukraine,UKR,1800,76.9056912
Ukraine,UKR,1810,76.18242384
Ukraine,UKR,1820,75.13377281
Ukraine,UKR,1830,73.96607514
Ukraine,UKR,1840,72.37532108
Ukraine,UKR,1850,71.62349387
Ukraine,UKR,1860,68.62859993
Ukraine,UKR,1870,65.76535593
Ukraine,UKR,1880,61.02567195
Ukraine,UKR,1890,55.61386896
Ukraine,UKR,1900,47.87330588
Ukraine,UKR,1910,37.84259445
Ukraine,UKR,1920,37.93159972
Ukraine,UKR,1930,41.74611211
Ukraine,UKR,1940,39.12428119
Ukraine,UKR,1950,30.45627565
Ukraine,UKR,1960,22.00239079
Ukraine,UKR,1970,23.54561269
Ukraine,UKR,1980,24.05059273
Ukraine,UKR,1990,26.17305883
Ukraine,UKR,2000,26.61129079
Ukraine,UKR,2010,27.51190881
United Arab Emirates,ARE,1780,7.973483239
United Arab Emirates,ARE,1790,7.985224349
United Arab Emirates,ARE,1800,7.992404463
United Arab Emirates,ARE,1810,8.000492451
United Arab Emirates,ARE,1820,7.966938113
United Arab Emirates,ARE,1830,7.931091261
United Arab Emirates,ARE,1840,7.906100908
United Arab Emirates,ARE,1850,7.886073665
United Arab Emirates,ARE,1860,7.864222611
United Arab Emirates,ARE,1870,7.840552933
United Arab Emirates,ARE,1880,7.812305108
United Arab Emirates,ARE,1890,7.780409594
United Arab Emirates,ARE,1900,7.745772123
United Arab Emirates,ARE,1910,7.707023582
United Arab Emirates,ARE,1920,7.670964238
United Arab Emirates,ARE,1930,7.6266477
United Arab Emirates,ARE,1940,7.575018079
United Arab Emirates,ARE,1950,7.517428995
United Arab Emirates,ARE,1960,7.278223644
United Arab Emirates,ARE,1970,7.260218803
United Arab Emirates,ARE,1980,7.162869768
United Arab Emirates,ARE,1990,6.818943512
United Arab Emirates,ARE,2000,7.109109719
United Arab Emirates,ARE,2010,22.49310256
United Kingdom,GBR,1780,63.48370964
United Kingdom,GBR,1790,63.113646
United Kingdom,GBR,1800,62.85966801
United Kingdom,GBR,1810,63.02343614
United Kingdom,GBR,1820,60.9863043
United Kingdom,GBR,1830,59.75298835
United Kingdom,GBR,1840,57.6304299
United Kingdom,GBR,1850,57.2221511
United Kingdom,GBR,1860,54.8848443
United Kingdom,GBR,1870,51.97174991
United Kingdom,GBR,1880,48.63258052
United Kingdom,GBR,1890,45.34785952
United Kingdom,GBR,1900,41.70778451
United Kingdom,GBR,1910,38.02737642
United Kingdom,GBR,1920,35.08658199
United Kingdom,GBR,1930,31.91553501
United Kingdom,GBR,1940,28.36492881
United Kingdom,GBR,1950,29.42429761
United Kingdom,GBR,1960,31.15644203
United Kingdom,GBR,1970,35.04452873
United Kingdom,GBR,1980,38.32512965
United Kingdom,GBR,1990,40.662099
United Kingdom,GBR,2000,44.13738292
United Kingdom,GBR,2010,47.39662763
United States,USA,1780,96.89231018
United States,USA,1790,96.65529373
United States,USA,1800,96.1479984
United States,USA,1810,95.58359129
United States,USA,1820,94.83169981
United States,USA,1830,93.77215544
United States,USA,1840,92.20974172
United States,USA,1850,89.91102555
United States,USA,1860,86.64363636
United States,USA,1870,84.16118347
United States,USA,1880,76.67454579
United States,USA,1890,67.80082825
United States,USA,1900,63.59190135
United States,USA,1910,57.10049605
United States,USA,1920,53.59148849
United States,USA,1930,51.57905864
United States,USA,1940,51.58103226
United States,USA,1950,47.56983614
United States,USA,1960,44.55279602
United States,USA,1970,46.13081367
United States,USA,1980,46.9840367
United States,USA,1990,47.43262939
United States,USA,2000,48.25371643
United States,USA,2010,48.25546912
Upper middle income,,1780,77.27317275
Upper middle income,,1790,77.05113467
Upper middle income,,1800,76.98561807
Upper middle income,,1810,76.58275442
Upper middle income,,1820,76.37156062
Upper middle income,,1830,75.98770472
Upper middle income,,1840,75.56200383
Upper middle income,,1850,75.19506596
Upper middle income,,1860,74.88216316
Upper middle income,,1870,74.51471004
Upper middle income,,1880,73.53981769
Upper middle income,,1890,72.35640377
Upper middle income,,1900,70.93838825
Upper middle income,,1910,68.9911313
Upper middle income,,1920,67.43003106
Upper middle income,,1930,65.2119487
Upper middle income,,1940,61.71159471
Upper middle income,,1950,60.13819133
Upper middle income,,1960,53.97497218
Upper middle income,,1970,53.02250342
Upper middle income,,1980,51.86161165
Upper middle income,,1990,50.19985971
Upper middle income,,2000,49.95433555
Upper middle income,,2010,50.20625962
Uruguay,URY,1780,94.84450845
Uruguay,URY,1790,94.8353565
Uruguay,URY,1800,94.79539263
Uruguay,URY,1810,94.69645265
Uruguay,URY,1820,94.55481075
Uruguay,URY,1830,93.26359083
Uruguay,URY,1840,92.29371258
Uruguay,URY,1850,91.1489731
Uruguay,URY,1860,87.71809568
Uruguay,URY,1870,84.2976078
Uruguay,URY,1880,80.4100888
Uruguay,URY,1890,73.27194024
Uruguay,URY,1900,65.92341199
Uruguay,URY,1910,61.81361543
Uruguay,URY,1920,52.29793995
Uruguay,URY,1930,42.61205146
Uruguay,URY,1940,33.1037187
Uruguay,URY,1950,23.79274302
Uruguay,URY,1960,14.43839594
Uruguay,URY,1970,19.10073665
Uruguay,URY,1980,19.28717918
Uruguay,URY,1990,20.34972735
Uruguay,URY,2000,21.0406139
Uruguay,URY,2010,22.95864853
Uzbekistan,UZB,1780,63.7340365
Uzbekistan,UZB,1790,62.94013921
Uzbekistan,UZB,1800,62.12434908
Uzbekistan,UZB,1810,61.22918833
Uzbekistan,UZB,1820,60.2829597
Uzbekistan,UZB,1830,59.28642053
Uzbekistan,UZB,1840,58.22692482
Uzbekistan,UZB,1850,57.07378693
Uzbekistan,UZB,1860,55.85278809
Uzbekistan,UZB,1870,54.54615425
Uzbekistan,UZB,1880,53.1569024
Uzbekistan,UZB,1890,51.65578858
Uzbekistan,UZB,1900,50.04097524
Uzbekistan,UZB,1910,47.02662476
Uzbekistan,UZB,1920,43.75404885
Uzbekistan,UZB,1930,40.82331706
Uzbekistan,UZB,1940,37.6320764
Uzbekistan,UZB,1950,34.15941508
Uzbekistan,UZB,1960,27.65677288
Uzbekistan,UZB,1970,26.59358658
Uzbekistan,UZB,1980,25.89956031
Uzbekistan,UZB,1990,26.06787301
Uzbekistan,UZB,2000,23.13904175
Uzbekistan,UZB,2010,23.05229317
Vanuatu,VUT,1780,100
Vanuatu,VUT,1790,100
Vanuatu,VUT,1800,100
Vanuatu,VUT,1810,100
Vanuatu,VUT,1820,100
Vanuatu,VUT,1830,100
Vanuatu,VUT,1840,100
Vanuatu,VUT,1850,100
Vanuatu,VUT,1860,100
Vanuatu,VUT,1870,100
Vanuatu,VUT,1880,100
Vanuatu,VUT,1890,100
Vanuatu,VUT,1900,100
Vanuatu,VUT,1910,100
Vanuatu,VUT,1920,100
Vanuatu,VUT,1930,100
Vanuatu,VUT,1940,100
Vanuatu,VUT,1950,100
Vanuatu,VUT,1960,100
Vanuatu,VUT,1970,100
Vanuatu,VUT,1980,100
Vanuatu,VUT,1990,100
Vanuatu,VUT,2000,100
Vanuatu,VUT,2010,100
Venezuela,VEN,1780,95.28848049
Venezuela,VEN,1790,95.30018032
Venezuela,VEN,1800,95.31021802
Venezuela,VEN,1810,95.31701011
Venezuela,VEN,1820,94.9427467
Venezuela,VEN,1830,94.47617383
Venezuela,VEN,1840,93.91947394
Venezuela,VEN,1850,93.24976029
Venezuela,VEN,1860,92.43501766
Venezuela,VEN,1870,91.90922515
Venezuela,VEN,1880,91.32701951
Venezuela,VEN,1890,90.63965015
Venezuela,VEN,1900,90.55198251
Venezuela,VEN,1910,90.5254863
Venezuela,VEN,1920,90.50111344
Venezuela,VEN,1930,88.65720284
Venezuela,VEN,1940,87.08136851
Venezuela,VEN,1950,83.84380716
Venezuela,VEN,1960,78.92880226
Venezuela,VEN,1970,79.93171728
Venezuela,VEN,1980,79.6658254
Venezuela,VEN,1990,79.36830457
Venezuela,VEN,2000,79.40222512
Venezuela,VEN,2010,79.36587335
Vietnam,VNM,1780,92.740428
Vietnam,VNM,1790,92.59882651
Vietnam,VNM,1800,92.44510385
Vietnam,VNM,1810,92.27419135
Vietnam,VNM,1820,92.10352927
Vietnam,VNM,1830,91.74246118
Vietnam,VNM,1840,91.35512927
Vietnam,VNM,1850,90.97574033
Vietnam,VNM,1860,90.60202958
Vietnam,VNM,1870,90.21512912
Vietnam,VNM,1880,89.23629634
Vietnam,VNM,1890,88.21544932
Vietnam,VNM,1900,87.17996751
Vietnam,VNM,1910,86.13483962
Vietnam,VNM,1920,85.10828773
Vietnam,VNM,1930,84.04611376
Vietnam,VNM,1940,82.9429203
Vietnam,VNM,1950,81.75861652
Vietnam,VNM,1960,78.48456686
Vietnam,VNM,1970,78.13054378
Vietnam,VNM,1980,77.07935644
Vietnam,VNM,1990,77.28438007
Vietnam,VNM,2000,76.21751233
Vietnam,VNM,2010,74.92532971
Western Sahara,ESH,1780,0.007267393
Western Sahara,ESH,1790,0.007267393
Western Sahara,ESH,1800,0.007267393
Western Sahara,ESH,1810,0.007267393
Western Sahara,ESH,1820,0.007267393
Western Sahara,ESH,1830,0.007267393
Western Sahara,ESH,1840,0.007267393
Western Sahara,ESH,1850,0.007267393
Western Sahara,ESH,1860,0.007267393
Western Sahara,ESH,1870,0.007267393
Western Sahara,ESH,1880,0.007267393
Western Sahara,ESH,1890,0.007267393
Western Sahara,ESH,1900,0.007267393
Western Sahara,ESH,1910,0.007267393
Western Sahara,ESH,1920,0.007267393
Western Sahara,ESH,1930,0.007267393
Western Sahara,ESH,1940,0.007267393
Western Sahara,ESH,1950,0.007267393
Western Sahara,ESH,1960,0.007267393
Western Sahara,ESH,1970,0.024076291
Western Sahara,ESH,1980,0.025781195
Western Sahara,ESH,1990,0.128544295
Western Sahara,ESH,2000,11.80412626
Western Sahara,ESH,2010,11.81406975
World,OWID_WRL,1780,74.96475913
World,OWID_WRL,1790,74.70593127
World,OWID_WRL,1800,74.48764557
World,OWID_WRL,1810,74.10749232
World,OWID_WRL,1820,73.74712185
World,OWID_WRL,1830,73.21343245
World,OWID_WRL,1840,72.6067561
World,OWID_WRL,1850,71.77317589
World,OWID_WRL,1860,70.98464863
World,OWID_WRL,1870,70.16888986
World,OWID_WRL,1880,68.66050221
World,OWID_WRL,1890,66.72998235
World,OWID_WRL,1900,64.88916555
World,OWID_WRL,1910,62.42610116
World,OWID_WRL,1920,59.96230468
World,OWID_WRL,1930,57.85541537
World,OWID_WRL,1940,55.22369761
World,OWID_WRL,1950,53.17276922
World,OWID_WRL,1960,48.01165504
World,OWID_WRL,1970,48.00287431
World,OWID_WRL,1980,47.98411161
World,OWID_WRL,1990,47.66210456
World,OWID_WRL,2000,48.2238175
World,OWID_WRL,2010,48.79721954
Yemen,YEM,1780,40.60282797
Yemen,YEM,1790,40.31386504
Yemen,YEM,1800,40.01314179
Yemen,YEM,1810,39.70241201
Yemen,YEM,1820,39.37980548
Yemen,YEM,1830,39.0648986
Yemen,YEM,1840,38.63300708
Yemen,YEM,1850,38.18108859
Yemen,YEM,1860,37.7072272
Yemen,YEM,1870,37.21303416
Yemen,YEM,1880,36.46694287
Yemen,YEM,1890,35.68956512
Yemen,YEM,1900,34.88200606
Yemen,YEM,1910,34.03687878
Yemen,YEM,1920,32.46581872
Yemen,YEM,1930,30.81333029
Yemen,YEM,1940,29.03641553
Yemen,YEM,1950,27.12454407
Yemen,YEM,1960,21.56004003
Yemen,YEM,1970,21.42611143
Yemen,YEM,1980,21.32940248
Yemen,YEM,1990,20.54219984
Yemen,YEM,2000,20.58105281
Yemen,YEM,2010,20.42255038
Zambia,ZMB,1780,95.22803938
Zambia,ZMB,1790,95.11819487
Zambia,ZMB,1800,95.00476525
Zambia,ZMB,1810,94.88653795
Zambia,ZMB,1820,94.66021334
Zambia,ZMB,1830,94.41880703
Zambia,ZMB,1840,94.15449957
Zambia,ZMB,1850,93.86993173
Zambia,ZMB,1860,93.56534346
Zambia,ZMB,1870,92.98272171
Zambia,ZMB,1880,92.32553412
Zambia,ZMB,1890,91.58323959
Zambia,ZMB,1900,90.75048161
Zambia,ZMB,1910,88.89571861
Zambia,ZMB,1920,86.6123153
Zambia,ZMB,1930,83.77080335
Zambia,ZMB,1940,80.19643301
Zambia,ZMB,1950,75.98613198
Zambia,ZMB,1960,70.8161018
Zambia,ZMB,1970,79.44571677
Zambia,ZMB,1980,79.4891351
Zambia,ZMB,1990,79.03033908
Zambia,ZMB,2000,77.53356671
Zambia,ZMB,2010,75.89897571
Zimbabwe,ZWE,1780,93.52175828
Zimbabwe,ZWE,1790,93.14686014
Zimbabwe,ZWE,1800,92.738138
Zimbabwe,ZWE,1810,92.29170489
Zimbabwe,ZWE,1820,91.80064005
Zimbabwe,ZWE,1830,91.26330028
Zimbabwe,ZWE,1840,90.65914529
Zimbabwe,ZWE,1850,89.99406374
Zimbabwe,ZWE,1860,89.25526712
Zimbabwe,ZWE,1870,88.44849525
Zimbabwe,ZWE,1880,87.54987922
Zimbabwe,ZWE,1890,86.56366338
Zimbabwe,ZWE,1900,85.46379794
Zimbabwe,ZWE,1910,84.22309233
Zimbabwe,ZWE,1920,82.85602418
Zimbabwe,ZWE,1930,81.30834949
Zimbabwe,ZWE,1940,79.7462508
Zimbabwe,ZWE,1950,77.93509901
Zimbabwe,ZWE,1960,71.37392565
Zimbabwe,ZWE,1970,72.05222642
Zimbabwe,ZWE,1980,70.96341619
Zimbabwe,ZWE,1990,69.2817232
Zimbabwe,ZWE,2000,69.80776491
Zimbabwe,ZWE,2010,68.40004899
